file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251108-124733762.jpg,image,True,0.8789923191070557,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-111640435.jpg,image,False,0.04679465293884277,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251021-203723645+1.jpg,image,True,0.973318874835968,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251101-115345949.jpg,image,True,0.614763617515564,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251112-164518583.jpg,image,True,0.57194584608078,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251102-185236976+1.jpg,image,True,0.8906952738761902,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-105314708.jpg,image,True,0.9279088973999023,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251109-184034007.jpg,image,True,0.968441903591156,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-130429628.jpg,image,False,0.3619002103805542,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251017-134237235.jpg,image,False,0.19951042532920837,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-104725619.jpg,image,False,0.07955560833215714,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-130615948.jpg,image,False,0.19061210751533508,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251015-103512138.jpg,image,False,0.01498484704643488,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-141517031.jpg,image,True,0.9862042665481567,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251009-190621964.jpg,image,True,0.9091091156005859,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-104915114.jpg,image,False,0.016922784969210625,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-145637889.jpg,image,True,0.986368715763092,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251109-133156000.png,image,True,0.949016809463501,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-180305402+1.jpg,image,True,0.9947435855865479,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-125150030.jpg,image,False,0.005377264693379402,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251009-101459098.jpg,image,True,0.56126868724823,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251018-192727743.jpg,image,True,0.9117507338523865,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-180157605+1.jpg,image,True,0.9744215607643127,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251012-172731638.jpg,image,True,0.9091283082962036,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102517171.jpg,image,False,0.012508195824921131,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-115301245.jpg,image,True,0.9012820720672607,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-125824938.jpg,image,False,0.03749993443489075,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-151240463.jpg,image,True,0.9888231754302979,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251017-134342093.jpg,image,True,0.6087883710861206,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251103-140759030.jpg,image,True,0.9803937673568726,Top: a watercolor painting
